algorithm,project,bug,detected,check_tests
WHOLE_SUITE,keras,3,0,""
WHOLE_SUITE,keras,30,0,""
WHOLE_SUITE,keras,31,0,""
WHOLE_SUITE,keras,32,0,""
WHOLE_SUITE,keras,33,0,""
WHOLE_SUITE,keras,34,0,""
WHOLE_SUITE,keras,35,0,""
WHOLE_SUITE,keras,36,0,""
WHOLE_SUITE,keras,37,0,""
WHOLE_SUITE,keras,38,0,""
WHOLE_SUITE,keras,39,0,""
WHOLE_SUITE,keras,4,0,""
WHOLE_SUITE,keras,40,0,""
WHOLE_SUITE,keras,41,0,""
WHOLE_SUITE,keras,42,0,""
WHOLE_SUITE,keras,43,0,""
WHOLE_SUITE,keras,44,0,""
WHOLE_SUITE,keras,45,0,""
WHOLE_SUITE,keras,5,0,""
WHOLE_SUITE,keras,6,0,""
WHOLE_SUITE,keras,7,0,""
WHOLE_SUITE,keras,8,0,""
WHOLE_SUITE,keras,9,0,""
WHOLE_SUITE,luigi,1,0,""
WHOLE_SUITE,luigi,10,0,""
WHOLE_SUITE,luigi,11,0,""
WHOLE_SUITE,luigi,12,0,""
WHOLE_SUITE,luigi,13,0,""
WHOLE_SUITE,luigi,14,0,""
WHOLE_SUITE,luigi,15,0,""
WHOLE_SUITE,luigi,16,0,""
WHOLE_SUITE,luigi,17,0,""
WHOLE_SUITE,luigi,18,0,""
WHOLE_SUITE,luigi,19,0,""
WHOLE_SUITE,luigi,2,0,""
WHOLE_SUITE,luigi,20,0,""
WHOLE_SUITE,luigi,21,0,""
WHOLE_SUITE,luigi,22,0,""
WHOLE_SUITE,luigi,23,0,""
WHOLE_SUITE,luigi,24,0,""
WHOLE_SUITE,luigi,25,0,""
WHOLE_SUITE,luigi,26,0,""
WHOLE_SUITE,luigi,27,0,""
WHOLE_SUITE,luigi,28,0,""
WHOLE_SUITE,luigi,29,0,""
WHOLE_SUITE,luigi,3,0,""
WHOLE_SUITE,luigi,30,0,""
WHOLE_SUITE,luigi,31,0,""
WHOLE_SUITE,luigi,32,0,""
WHOLE_SUITE,luigi,33,0,""
WHOLE_SUITE,luigi,4,0,""
WHOLE_SUITE,luigi,5,0,""
WHOLE_SUITE,luigi,6,0,""
WHOLE_SUITE,luigi,7,0,""
WHOLE_SUITE,luigi,8,0,""
WHOLE_SUITE,luigi,9,0,""
WHOLE_SUITE,matplotlib,1,0,""
WHOLE_SUITE,matplotlib,10,0,""
WHOLE_SUITE,matplotlib,11,0,""
WHOLE_SUITE,matplotlib,12,0,""
WHOLE_SUITE,matplotlib,13,0,""
WHOLE_SUITE,matplotlib,14,0,""
WHOLE_SUITE,matplotlib,15,0,""
WHOLE_SUITE,matplotlib,16,0,""
WHOLE_SUITE,matplotlib,17,0,""
WHOLE_SUITE,matplotlib,18,0,""
WHOLE_SUITE,matplotlib,19,0,""
WHOLE_SUITE,matplotlib,2,0,""
WHOLE_SUITE,matplotlib,20,0,""
WHOLE_SUITE,matplotlib,21,0,""
WHOLE_SUITE,matplotlib,22,0,""
WHOLE_SUITE,matplotlib,23,0,""
WHOLE_SUITE,matplotlib,24,0,""
WHOLE_SUITE,matplotlib,25,0,""
WHOLE_SUITE,matplotlib,26,0,""
WHOLE_SUITE,matplotlib,27,0,""
WHOLE_SUITE,matplotlib,28,0,""
WHOLE_SUITE,matplotlib,29,0,""
WHOLE_SUITE,matplotlib,3,0,""
WHOLE_SUITE,matplotlib,30,0,""
WHOLE_SUITE,matplotlib,4,0,""
WHOLE_SUITE,matplotlib,5,0,""
WHOLE_SUITE,matplotlib,6,0,""
WHOLE_SUITE,matplotlib,7,0,""
WHOLE_SUITE,matplotlib,8,0,""
WHOLE_SUITE,matplotlib,9,0,""
WHOLE_SUITE,pandas,1,0,""
WHOLE_SUITE,pandas,10,0,""
WHOLE_SUITE,pandas,100,0,""
WHOLE_SUITE,pandas,101,0,""
WHOLE_SUITE,pandas,102,0,""
WHOLE_SUITE,pandas,103,0,""
WHOLE_SUITE,pandas,104,0,""
WHOLE_SUITE,pandas,105,0,""
WHOLE_SUITE,pandas,106,0,""
WHOLE_SUITE,pandas,107,0,""
WHOLE_SUITE,pandas,108,0,""
WHOLE_SUITE,pandas,109,0,""
WHOLE_SUITE,pandas,11,0,""
WHOLE_SUITE,pandas,110,0,""
WHOLE_SUITE,pandas,111,0,""
WHOLE_SUITE,pandas,112,0,""
WHOLE_SUITE,pandas,113,0,""
WHOLE_SUITE,pandas,114,0,""
WHOLE_SUITE,pandas,115,0,""
WHOLE_SUITE,pandas,116,0,""
WHOLE_SUITE,pandas,117,0,""
WHOLE_SUITE,pandas,118,0,""
WHOLE_SUITE,pandas,119,0,""
WHOLE_SUITE,pandas,12,0,""
WHOLE_SUITE,pandas,120,0,""
WHOLE_SUITE,pandas,121,0,""
WHOLE_SUITE,pandas,122,0,""
WHOLE_SUITE,pandas,123,0,""
WHOLE_SUITE,pandas,124,0,""
WHOLE_SUITE,pandas,125,0,""
WHOLE_SUITE,pandas,126,0,""
WHOLE_SUITE,pandas,127,0,""
WHOLE_SUITE,pandas,128,0,""
WHOLE_SUITE,pandas,129,0,""
WHOLE_SUITE,pandas,13,0,""
WHOLE_SUITE,pandas,130,0,""
WHOLE_SUITE,pandas,131,0,""
WHOLE_SUITE,pandas,132,0,""
WHOLE_SUITE,pandas,133,0,""
WHOLE_SUITE,pandas,134,0,""
WHOLE_SUITE,pandas,135,0,""
WHOLE_SUITE,pandas,136,0,""
WHOLE_SUITE,pandas,137,0,""
WHOLE_SUITE,pandas,138,0,""
WHOLE_SUITE,pandas,139,0,""
WHOLE_SUITE,pandas,14,0,""
WHOLE_SUITE,pandas,140,0,""
WHOLE_SUITE,pandas,141,0,""
WHOLE_SUITE,pandas,142,0,""
WHOLE_SUITE,pandas,143,0,""
WHOLE_SUITE,pandas,144,0,""
WHOLE_SUITE,pandas,145,0,""
WHOLE_SUITE,pandas,146,0,""
WHOLE_SUITE,pandas,147,0,""
WHOLE_SUITE,pandas,148,0,""
WHOLE_SUITE,pandas,149,0,""
WHOLE_SUITE,pandas,15,0,""
WHOLE_SUITE,pandas,150,0,""
WHOLE_SUITE,pandas,151,0,""
WHOLE_SUITE,pandas,152,0,""
WHOLE_SUITE,pandas,153,0,""
WHOLE_SUITE,pandas,154,0,""
WHOLE_SUITE,pandas,155,0,""
WHOLE_SUITE,pandas,156,0,""
WHOLE_SUITE,pandas,157,0,""
WHOLE_SUITE,pandas,158,0,""
WHOLE_SUITE,pandas,159,0,""
WHOLE_SUITE,pandas,16,0,""
WHOLE_SUITE,pandas,160,0,""
WHOLE_SUITE,pandas,161,0,""
WHOLE_SUITE,pandas,162,0,""
WHOLE_SUITE,pandas,163,0,""
WHOLE_SUITE,pandas,164,0,""
WHOLE_SUITE,pandas,165,0,""
WHOLE_SUITE,pandas,166,0,""
WHOLE_SUITE,pandas,167,0,""
WHOLE_SUITE,pandas,168,0,""
WHOLE_SUITE,pandas,169,0,""
WHOLE_SUITE,pandas,17,0,""
WHOLE_SUITE,pandas,18,0,""
WHOLE_SUITE,pandas,19,0,""
WHOLE_SUITE,pandas,2,0,""
WHOLE_SUITE,pandas,20,0,""
WHOLE_SUITE,pandas,21,0,""
WHOLE_SUITE,pandas,22,0,""
WHOLE_SUITE,pandas,23,0,""
WHOLE_SUITE,pandas,24,0,""
WHOLE_SUITE,pandas,25,0,""
WHOLE_SUITE,pandas,26,0,""
WHOLE_SUITE,pandas,27,0,""
WHOLE_SUITE,pandas,28,0,""
WHOLE_SUITE,pandas,29,0,""
WHOLE_SUITE,pandas,3,0,""
WHOLE_SUITE,pandas,30,0,""
WHOLE_SUITE,pandas,31,0,""
WHOLE_SUITE,pandas,32,0,""
WHOLE_SUITE,pandas,33,0,""
WHOLE_SUITE,pandas,34,0,""
WHOLE_SUITE,pandas,35,0,""
WHOLE_SUITE,pandas,36,0,""
WHOLE_SUITE,pandas,37,0,""
WHOLE_SUITE,pandas,38,0,""
WHOLE_SUITE,pandas,39,0,""
WHOLE_SUITE,pandas,4,0,""
WHOLE_SUITE,pandas,40,0,""
WHOLE_SUITE,pandas,41,0,""
WHOLE_SUITE,pandas,42,0,""
WHOLE_SUITE,pandas,43,0,""
WHOLE_SUITE,pandas,44,0,""
WHOLE_SUITE,pandas,45,0,""
WHOLE_SUITE,pandas,46,0,""
WHOLE_SUITE,pandas,47,0,""
WHOLE_SUITE,pandas,48,0,""
WHOLE_SUITE,pandas,49,0,""
WHOLE_SUITE,pandas,5,0,""
WHOLE_SUITE,pandas,50,0,""
WHOLE_SUITE,pandas,51,0,""
WHOLE_SUITE,pandas,52,0,""
WHOLE_SUITE,pandas,53,0,""
WHOLE_SUITE,pandas,54,0,""
WHOLE_SUITE,pandas,55,0,""
WHOLE_SUITE,pandas,56,0,""
WHOLE_SUITE,pandas,57,0,""
WHOLE_SUITE,pandas,58,0,""
WHOLE_SUITE,pandas,59,0,""
WHOLE_SUITE,pandas,6,0,""
WHOLE_SUITE,pandas,60,0,""
WHOLE_SUITE,pandas,61,0,""
WHOLE_SUITE,pandas,62,0,""
WHOLE_SUITE,pandas,63,0,""
WHOLE_SUITE,pandas,64,0,""
WHOLE_SUITE,pandas,65,0,""
WHOLE_SUITE,pandas,66,0,""
WHOLE_SUITE,pandas,67,0,""
WHOLE_SUITE,pandas,68,0,""
WHOLE_SUITE,pandas,69,0,""
WHOLE_SUITE,pandas,7,0,""
WHOLE_SUITE,pandas,70,0,""
WHOLE_SUITE,pandas,71,0,""
WHOLE_SUITE,pandas,72,0,""
WHOLE_SUITE,pandas,73,0,""
WHOLE_SUITE,pandas,74,0,""
WHOLE_SUITE,pandas,75,0,""
WHOLE_SUITE,pandas,76,0,""
WHOLE_SUITE,pandas,77,0,""
WHOLE_SUITE,pandas,78,0,""
WHOLE_SUITE,pandas,79,0,""
WHOLE_SUITE,pandas,8,0,""
WHOLE_SUITE,pandas,80,0,""
WHOLE_SUITE,pandas,81,0,""
WHOLE_SUITE,pandas,82,0,""
WHOLE_SUITE,pandas,83,0,""
WHOLE_SUITE,pandas,84,0,""
WHOLE_SUITE,pandas,85,0,""
WHOLE_SUITE,pandas,86,0,""
WHOLE_SUITE,pandas,87,0,""
WHOLE_SUITE,pandas,88,0,""
WHOLE_SUITE,pandas,89,0,""
WHOLE_SUITE,pandas,9,0,""
WHOLE_SUITE,pandas,90,0,""
WHOLE_SUITE,pandas,91,0,""
WHOLE_SUITE,pandas,92,0,""
WHOLE_SUITE,pandas,93,0,""
WHOLE_SUITE,pandas,94,0,""
WHOLE_SUITE,pandas,95,0,""
WHOLE_SUITE,pandas,96,0,""
WHOLE_SUITE,pandas,97,0,""
WHOLE_SUITE,pandas,98,0,""
WHOLE_SUITE,pandas,99,0,""
WHOLE_SUITE,pysnooper,1,?," test_utils.py"
WHOLE_SUITE,pysnooper,2,0,""
WHOLE_SUITE,pysnooper,3,0,""
WHOLE_SUITE,sanic,1,0,""
WHOLE_SUITE,sanic,2,0,""
WHOLE_SUITE,sanic,3,0,""
WHOLE_SUITE,sanic,4,0,""
WHOLE_SUITE,sanic,5,0,""
WHOLE_SUITE,scrapy,1,0,""
WHOLE_SUITE,scrapy,10,0,""
WHOLE_SUITE,scrapy,11,?," test_gz.py"
WHOLE_SUITE,scrapy,12,0,""
WHOLE_SUITE,scrapy,13,0,""
WHOLE_SUITE,scrapy,14,?," test_gz.py"
WHOLE_SUITE,scrapy,15,0,""
WHOLE_SUITE,scrapy,16,0,""
WHOLE_SUITE,scrapy,17,0,""
WHOLE_SUITE,scrapy,18,0,""
WHOLE_SUITE,scrapy,19,0,""
WHOLE_SUITE,scrapy,2,?," test_datatypes.py"
WHOLE_SUITE,scrapy,20,0,""
WHOLE_SUITE,scrapy,21,0,""
WHOLE_SUITE,scrapy,22,0,""
WHOLE_SUITE,scrapy,23,0,""
WHOLE_SUITE,scrapy,24,0,""
WHOLE_SUITE,scrapy,25,0,""
WHOLE_SUITE,scrapy,26,0,""
WHOLE_SUITE,scrapy,27,0,""
WHOLE_SUITE,scrapy,28,0,""
WHOLE_SUITE,scrapy,29,0,""
WHOLE_SUITE,scrapy,3,0,""
WHOLE_SUITE,scrapy,30,0,""
WHOLE_SUITE,scrapy,31,0,""
WHOLE_SUITE,scrapy,32,0,""
WHOLE_SUITE,scrapy,33,?," test_engine.py"
WHOLE_SUITE,scrapy,34,0,""
WHOLE_SUITE,scrapy,35,0,""
WHOLE_SUITE,scrapy,36,0,""
WHOLE_SUITE,scrapy,37,0,""
WHOLE_SUITE,scrapy,38,0,""
WHOLE_SUITE,scrapy,39,0,""
WHOLE_SUITE,scrapy,4,0,""
WHOLE_SUITE,scrapy,40,0,""
WHOLE_SUITE,scrapy,5,0,""
WHOLE_SUITE,scrapy,6,0,""
WHOLE_SUITE,scrapy,7,0,""
WHOLE_SUITE,scrapy,8,0,""
WHOLE_SUITE,scrapy,9,0,""
WHOLE_SUITE,spacy,1,0,""
WHOLE_SUITE,spacy,10,0,""
WHOLE_SUITE,spacy,2,0,""
WHOLE_SUITE,spacy,3,0,""
WHOLE_SUITE,spacy,4,0,""
WHOLE_SUITE,spacy,5,0,""
WHOLE_SUITE,spacy,6,0,""
WHOLE_SUITE,spacy,7,0,""
WHOLE_SUITE,spacy,8,0,""
WHOLE_SUITE,spacy,9,0,""
WHOLE_SUITE,thefuck,1,?," test_pip_unknown_command.py"
WHOLE_SUITE,thefuck,10,?," test_man.py"
WHOLE_SUITE,thefuck,11,?," test_git_push.py"
WHOLE_SUITE,thefuck,12,0,""
WHOLE_SUITE,thefuck,13,0,""
WHOLE_SUITE,thefuck,14,0,""
WHOLE_SUITE,thefuck,15,0,""
WHOLE_SUITE,thefuck,16,0,""
WHOLE_SUITE,thefuck,17,0,""
WHOLE_SUITE,thefuck,18,?," test_sudo.py"
WHOLE_SUITE,thefuck,19,0,""
WHOLE_SUITE,thefuck,2,0,""
WHOLE_SUITE,thefuck,20,0,""
WHOLE_SUITE,thefuck,21,0,""
WHOLE_SUITE,thefuck,22,0,""
WHOLE_SUITE,thefuck,23,0,""
WHOLE_SUITE,thefuck,24,0,""
WHOLE_SUITE,thefuck,25,0,""
WHOLE_SUITE,thefuck,26,0,""
WHOLE_SUITE,thefuck,27,?," test_open.py"
WHOLE_SUITE,thefuck,28,0,""
WHOLE_SUITE,thefuck,29,0,""
WHOLE_SUITE,thefuck,3,0,""
WHOLE_SUITE,thefuck,30,0,""
WHOLE_SUITE,thefuck,31,?," test_git_diff_staged.py test_git_diff_staged.py test_git_diff_staged.py"
WHOLE_SUITE,thefuck,32,?," test_ls_lah.py"
WHOLE_SUITE,thefuck,4,0,""
WHOLE_SUITE,thefuck,5,?," test_git_push.py"
WHOLE_SUITE,thefuck,6,0,""
WHOLE_SUITE,thefuck,7,0,""
WHOLE_SUITE,thefuck,8,0,""
WHOLE_SUITE,thefuck,9,?," test_git_push.py"
WHOLE_SUITE,tornado,1,0,""
WHOLE_SUITE,tornado,10,0,""
WHOLE_SUITE,tornado,11,0,""
WHOLE_SUITE,tornado,12,0,""
WHOLE_SUITE,tornado,13,0,""
WHOLE_SUITE,tornado,14,0,""
WHOLE_SUITE,tornado,15,0,""
WHOLE_SUITE,tornado,16,0,""
WHOLE_SUITE,tornado,2,0,""
WHOLE_SUITE,tornado,3,0,""
WHOLE_SUITE,tornado,4,0,""
WHOLE_SUITE,tornado,5,0,""
WHOLE_SUITE,tornado,6,0,""
WHOLE_SUITE,tornado,7,0,""
WHOLE_SUITE,tornado,8,0,""
WHOLE_SUITE,tornado,9,0,""
WHOLE_SUITE,tqdm,1,0,""
WHOLE_SUITE,tqdm,2,0,""
WHOLE_SUITE,tqdm,3,0,""
WHOLE_SUITE,tqdm,4,0,""
WHOLE_SUITE,tqdm,5,0,""
WHOLE_SUITE,tqdm,6,0,""
WHOLE_SUITE,tqdm,7,0,""
WHOLE_SUITE,tqdm,8,0,""
WHOLE_SUITE,tqdm,9,0,""
WHOLE_SUITE,youtube-dl,1,0,""
WHOLE_SUITE,youtube-dl,10,0,""
WHOLE_SUITE,youtube-dl,11,0,""
WHOLE_SUITE,youtube-dl,12,0,""
WHOLE_SUITE,youtube-dl,13,0,""
WHOLE_SUITE,youtube-dl,14,0,""
WHOLE_SUITE,youtube-dl,15,0,""
WHOLE_SUITE,youtube-dl,16,0,""
WHOLE_SUITE,youtube-dl,17,0,""
WHOLE_SUITE,youtube-dl,18,0,""
WHOLE_SUITE,youtube-dl,19,0,""
WHOLE_SUITE,youtube-dl,2,0,""
WHOLE_SUITE,youtube-dl,20,0,""
WHOLE_SUITE,youtube-dl,21,0,""
WHOLE_SUITE,youtube-dl,22,0,""
WHOLE_SUITE,youtube-dl,23,0,""
WHOLE_SUITE,youtube-dl,24,0,""
WHOLE_SUITE,youtube-dl,25,0,""
WHOLE_SUITE,youtube-dl,26,0,""
WHOLE_SUITE,youtube-dl,27,0,""
WHOLE_SUITE,youtube-dl,28,0,""
WHOLE_SUITE,youtube-dl,29,0,""
WHOLE_SUITE,youtube-dl,3,0,""
WHOLE_SUITE,youtube-dl,30,0,""
WHOLE_SUITE,youtube-dl,31,0,""
WHOLE_SUITE,youtube-dl,32,0,""
WHOLE_SUITE,youtube-dl,33,0,""
WHOLE_SUITE,youtube-dl,34,0,""
WHOLE_SUITE,youtube-dl,35,0,""
WHOLE_SUITE,youtube-dl,36,0,""
WHOLE_SUITE,youtube-dl,37,0,""
WHOLE_SUITE,youtube-dl,38,0,""
WHOLE_SUITE,youtube-dl,39,0,""
WHOLE_SUITE,youtube-dl,4,0,""
WHOLE_SUITE,youtube-dl,40,0,""
WHOLE_SUITE,youtube-dl,41,0,""
WHOLE_SUITE,youtube-dl,42,0,""
WHOLE_SUITE,youtube-dl,43,0,""
WHOLE_SUITE,youtube-dl,5,0,""
WHOLE_SUITE,youtube-dl,6,0,""
WHOLE_SUITE,youtube-dl,7,0,""
WHOLE_SUITE,youtube-dl,8,0,""
WHOLE_SUITE,youtube-dl,9,0,""
